sale_date,category,units_sold,daily_revenue
2018-02-09,furniture_decor,4,396.5
2018-02-09,furniture_living_room,1,59.99
2018-02-09,garden_tools,14,899.9999999999999
2018-02-09,health_beauty,27,3782.509999999999
2018-02-09,home_appliances,2,228.9
2018-02-09,home_appliances_2,1,750.0
2018-02-09,home_confort,1,219.0
2018-02-09,home_construction,2,220.0
2018-02-09,housewares,7,780.5799999999999
2018-02-09,industry_commerce_and_business,1,102.0
2018-02-09,luggage_accessories,2,109.80000000000001
2018-02-09,musical_instruments,1,189.9
2018-02-09,office_furniture,1,349.9
2018-02-09,perfumery,5,660.79
2018-02-09,pet_shop,4,624.99
2018-02-09,small_appliances,1,59.0
2018-02-09,small_appliances_home_oven_and_coffee,1,750.0
2018-02-09,sports_leisure,14,1838.5900000000004
2018-02-09,stationery,7,769.6999999999999
2018-02-09,tablets_printing_image,1,54.9
2018-02-09,telephony,17,1138.94
2018-02-09,toys,1,38.25
2018-02-09,watches_gifts,12,2876.7000000000003
2018-02-10,art,2,221.98
2018-02-10,audio,1,19.9
2018-02-10,auto,4,1198.7900000000002
2018-02-10,baby,1,169.9
2018-02-10,bed_bath_table,26,1612.8400000000004
2018-02-10,books_general_interest,1,38.0
2018-02-10,computers_accessories,18,1664.0800000000004
2018-02-10,consoles_games,3,255.38
2018-02-10,construction_tools_construction,1,69.0
2018-02-10,cool_stuff,2,518.99
2018-02-10,costruction_tools_garden,1,139.9
2018-02-10,electronics,10,275.67999999999995
2018-02-10,fashion_bags_accessories,5,409.79999999999995
2018-02-10,food,1,27.9
2018-02-10,food_drink,1,40.8
2018-02-10,furniture_decor,7,640.0300000000001
2018-02-10,garden_tools,12,919.9899999999999
2018-02-10,health_beauty,10,1150.2200000000003
2018-02-10,home_appliances,1,130.0
2018-02-10,home_construction,2,399.9
2018-02-10,housewares,15,1163.3500000000001
2018-02-10,kitchen_dining_laundry_garden_furniture,1,44.88
2018-02-10,luggage_accessories,3,509.78999999999996
2018-02-10,musical_instruments,1,525.0
2018-02-10,office_furniture,1,359.99
2018-02-10,perfumery,5,603.59
2018-02-10,pet_shop,6,537.2
2018-02-10,sports_leisure,21,3789.69
2018-02-10,stationery,3,223.89000000000001
2018-02-10,telephony,13,363.57000000000005
2018-02-10,toys,1,10.99
2018-02-10,watches_gifts,9,2018.7900000000002
2018-02-11,art,1,48.9
2018-02-11,auto,2,215.8
2018-02-11,baby,1,149.99
2018-02-11,bed_bath_table,23,1961.7000000000005
2018-02-11,books_general_interest,2,45.0
2018-02-11,christmas_supplies,2,159.8
2018-02-11,computers_accessories,30,3529.049999999999
2018-02-11,consoles_games,1,85.0
2018-02-11,construction_tools_construction,4,365.15000000000003
2018-02-11,cool_stuff,5,1423.97
2018-02-11,electronics,9,289.65
2018-02-11,fashion_bags_accessories,3,278.9
2018-02-11,fixed_telephony,2,3300.0
2018-02-11,food_drink,2,99.8
2018-02-11,furniture_decor,7,562.0899999999999
2018-02-11,garden_tools,10,738.0999999999999
2018-02-11,health_beauty,15,1920.9900000000005
2018-02-11,home_appliances_2,1,227.99
2018-02-11,home_confort,1,89.9
2018-02-11,home_construction,1,33.5
2018-02-11,housewares,7,576.89
2018-02-11,industry_commerce_and_business,1,117.9
2018-02-11,market_place,5,249.77
2018-02-11,office_furniture,1,144.9
2018-02-11,perfumery,7,470.33000000000004
2018-02-11,pet_shop,2,159.89000000000001
2018-02-11,small_appliances,2,209.89000000000001
2018-02-11,sports_leisure,16,3049.1899999999996
2018-02-11,stationery,2,138.99
2018-02-11,telephony,10,485.3
2018-02-11,toys,2,112.0
2018-02-11,watches_gifts,4,650.99
2018-02-12,art,1,110.99
2018-02-12,auto,14,807.25
2018-02-12,baby,6,395.58000000000004
2018-02-12,bed_bath_table,39,3072.5299999999997
2018-02-12,books_general_interest,1,35.9
2018-02-12,christmas_supplies,6,701.4
2018-02-12,computers_accessories,28,3205.6499999999996
2018-02-12,consoles_games,2,588.9
2018-02-12,construction_tools_construction,1,26.9
2018-02-12,cool_stuff,7,1512.96
2018-02-12,electronics,9,302.0
2018-02-12,fashion_bags_accessories,2,118.99000000000001
2018-02-12,fashion_underwear_beach,1,59.9
2018-02-12,food_drink,1,54.0
2018-02-12,furniture_decor,9,726.29
2018-02-12,garden_tools,12,698.7999999999998
2018-02-12,health_beauty,22,2302.8099999999995
2018-02-12,home_appliances,2,68.8
2018-02-12,home_appliances_2,1,204.0
2018-02-12,housewares,12,655.1899999999999
2018-02-12,industry_commerce_and_business,1,99.99
2018-02-12,luggage_accessories,3,378.9
2018-02-12,market_place,1,119.9
2018-02-12,perfumery,8,885.4899999999999
2018-02-12,pet_shop,4,344.5
2018-02-12,small_appliances,1,99.0
2018-02-12,sports_leisure,17,2357.0599999999995
2018-02-12,stationery,3,89.88
2018-02-12,telephony,13,351.32
2018-02-12,toys,6,545.6899999999999
2018-02-12,watches_gifts,7,1478.5900000000001
2018-02-13,auto,13,924.95
2018-02-13,baby,6,787.5899999999999
2018-02-13,bed_bath_table,23,1494.6500000000003
2018-02-13,books_general_interest,1,15.0
2018-02-13,books_technical,2,69.35
2018-02-13,computers_accessories,20,1898.8600000000004
2018-02-13,construction_tools_construction,2,187.0
2018-02-13,construction_tools_safety,1,399.93
2018-02-13,cool_stuff,10,1751.7600000000002
2018-02-13,drinks,1,47.49
2018-02-13,electronics,9,581.3899999999999
2018-02-13,fashion_bags_accessories,1,29.99
2018-02-13,fashion_shoes,1,87.5
2018-02-13,furniture_decor,16,1131.7799999999997
2018-02-13,garden_tools,32,1980.0900000000004
2018-02-13,health_beauty,25,3066.0
2018-02-13,home_appliances,2,111.19
2018-02-13,home_appliances_2,1,119.99
2018-02-13,home_confort,1,219.0
2018-02-13,housewares,13,1021.68
2018-02-13,industry_commerce_and_business,2,70.0
2018-02-13,luggage_accessories,3,203.97
2018-02-13,market_place,1,47.9
2018-02-13,musical_instruments,3,402.8
2018-02-13,perfumery,7,744.77
2018-02-13,pet_shop,5,311.05
2018-02-13,signaling_and_security,1,115.0
2018-02-13,small_appliances,3,266.8
2018-02-13,sports_leisure,22,2786.380000000001
2018-02-13,stationery,1,19.9
2018-02-13,telephony,12,346.8
2018-02-13,toys,9,860.5799999999999
2018-02-13,watches_gifts,5,396.99
2018-02-14,agro_industry_and_commerce,2,824.0
2018-02-14,air_conditioning,1,25.9
2018-02-14,auto,21,2044.7500000000005
2018-02-14,baby,5,256.74
2018-02-14,bed_bath_table,31,2650.830000000001
2018-02-14,books_general_interest,4,267.9
2018-02-14,books_technical,2,52.97
2018-02-14,christmas_supplies,1,79.9
2018-02-14,computers_accessories,30,4032.520000000001
2018-02-14,consoles_games,4,867.1899999999999
2018-02-14,construction_tools_construction,2,517.0
2018-02-14,construction_tools_lights,4,327.97
2018-02-14,cool_stuff,5,748.97
2018-02-14,drinks,3,152.98000000000002
2018-02-14,electronics,16,512.0799999999999
2018-02-14,fashio_female_clothing,1,29.99
2018-02-14,fashion_bags_accessories,6,263.1
2018-02-14,fixed_telephony,1,16.99
2018-02-14,furniture_decor,26,2530.9300000000003
2018-02-14,furniture_living_room,1,329.9
2018-02-14,garden_tools,16,1233.42
2018-02-14,health_beauty,43,5263.309999999996
2018-02-14,home_appliances,3,210.27
2018-02-14,home_appliances_2,2,672.9
2018-02-14,home_confort,1,159.99
2018-02-14,home_construction,2,773.5
2018-02-14,housewares,22,1828.4700000000003
2018-02-14,industry_commerce_and_business,4,362.0
2018-02-14,luggage_accessories,1,299.9
2018-02-14,market_place,1,160.0
2018-02-14,music,1,24.97
2018-02-14,musical_instruments,2,227.0
2018-02-14,office_furniture,3,479.7
2018-02-14,perfumery,14,1654.91
2018-02-14,pet_shop,6,630.5899999999999
2018-02-14,signaling_and_security,1,34.9
2018-02-14,sports_leisure,22,3613.07
2018-02-14,stationery,4,385.59999999999997
2018-02-14,telephony,11,530.5300000000001
2018-02-14,toys,3,230.99
2018-02-14,watches_gifts,5,999.89
2018-02-15,air_conditioning,1,377.9
2018-02-15,auto,19,2390.7500000000005
2018-02-15,baby,6,462.59000000000003
2018-02-15,bed_bath_table,30,2510.4400000000005
2018-02-15,books_general_interest,1,108.9
2018-02-15,books_imported,1,165.0
2018-02-15,books_technical,2,106.65
2018-02-15,christmas_supplies,1,22.9
2018-02-15,cine_photo,1,97.99
2018-02-15,computers_accessories,21,1975.3700000000003
2018-02-15,consoles_games,1,38.9
2018-02-15,cool_stuff,10,1530.67
2018-02-15,drinks,3,142.47
2018-02-15,electronics,16,485.6299999999999
2018-02-15,fashion_bags_accessories,3,514.19
2018-02-15,food,3,133.93
2018-02-15,furniture_decor,23,1985.02
2018-02-15,furniture_living_room,1,109.97
2018-02-15,garden_tools,17,1306.9
2018-02-15,health_beauty,27,4620.41
2018-02-15,home_appliances_2,2,403.0
2018-02-15,home_confort,1,89.9
2018-02-15,home_construction,1,54.4
2018-02-15,housewares,16,1590.15
2018-02-15,industry_commerce_and_business,2,159.0
2018-02-15,luggage_accessories,2,149.89000000000001
2018-02-15,musical_instruments,2,294.8
2018-02-15,perfumery,8,1107.41
2018-02-15,pet_shop,3,284.70000000000005
2018-02-15,signaling_and_security,4,158.9
2018-02-15,sports_leisure,25,3248.4700000000003
2018-02-15,stationery,7,728.98
2018-02-15,telephony,13,479.45000000000005
2018-02-15,toys,9,869.88
2018-02-15,watches_gifts,12,1620.6100000000001
2018-02-16,agro_industry_and_commerce,1,549.0
2018-02-16,auto,12,1470.4199999999998
2018-02-16,baby,4,1443.89
2018-02-16,bed_bath_table,23,1884.65
2018-02-16,books_general_interest,1,115.0
2018-02-16,books_technical,1,114.0
2018-02-16,computers_accessories,32,3038.8900000000012
2018-02-16,consoles_games,2,684.99
2018-02-16,construction_tools_construction,1,199.0
2018-02-16,cool_stuff,4,708.97
2018-02-16,costruction_tools_garden,5,204.0
2018-02-16,drinks,1,47.49
2018-02-16,electronics,10,444.09999999999997
2018-02-16,fashion_bags_accessories,8,352.89
2018-02-16,food_drink,1,60.0
2018-02-16,furniture_decor,17,2107.3600000000006
2018-02-16,furniture_living_room,1,95.0
2018-02-16,garden_tools,8,917.5999999999999
2018-02-16,health_beauty,19,3181.459999999999
2018-02-16,home_appliances_2,1,540.0
2018-02-16,home_construction,1,72.0
2018-02-16,housewares,11,1036.3600000000001
2018-02-16,industry_commerce_and_business,1,207.0
2018-02-16,luggage_accessories,1,104.99
2018-02-16,market_place,2,187.93
2018-02-16,office_furniture,4,1596.0
2018-02-16,perfumery,3,321.79999999999995
2018-02-16,pet_shop,8,552.89
2018-02-16,small_appliances,1,49.0
2018-02-16,sports_leisure,16,1611.24
2018-02-16,stationery,2,138.9
2018-02-16,tablets_printing_image,2,109.8
2018-02-16,telephony,16,635.84
2018-02-16,toys,1,59.9
2018-02-16,watches_gifts,17,1094.29
2018-02-17,air_conditioning,2,233.9
2018-02-17,audio,1,590.0
2018-02-17,auto,13,1050.78
2018-02-17,baby,5,1525.78
2018-02-17,bed_bath_table,18,1848.4000000000005
2018-02-17,christmas_supplies,1,14.4
2018-02-17,computers_accessories,30,3638.19
2018-02-17,consoles_games,2,158.0
2018-02-17,cool_stuff,9,1804.7700000000002
2018-02-17,costruction_tools_tools,1,29.9
2018-02-17,drinks,4,189.96
2018-02-17,electronics,10,235.49000000000004
2018-02-17,fashion_bags_accessories,2,80.89
2018-02-17,food,2,111.97
2018-02-17,furniture_bedroom,1,99.9
2018-02-17,furniture_decor,18,1211.4399999999998
2018-02-17,furniture_living_room,1,139.9
2018-02-17,garden_tools,2,287.9
2018-02-17,health_beauty,13,1225.2100000000003
2018-02-17,home_construction,1,39.0
2018-02-17,housewares,15,942.14
2018-02-17,industry_commerce_and_business,1,104.0
2018-02-17,luggage_accessories,3,296.7
2018-02-17,musical_instruments,2,687.0
2018-02-17,perfumery,4,338.99
2018-02-17,pet_shop,2,194.7
2018-02-17,small_appliances,1,99.0
2018-02-17,small_appliances_home_oven_and_coffee,1,750.0
2018-02-17,sports_leisure,19,2281.78
2018-02-17,stationery,4,457.7
2018-02-17,telephony,14,507.51000000000005
2018-02-17,toys,2,163.9
2018-02-17,watches_gifts,13,3167.6099999999997
2018-02-18,auto,3,868.39
2018-02-18,baby,11,942.36
2018-02-18,bed_bath_table,17,1970.4100000000003
2018-02-18,books_general_interest,1,84.9
2018-02-18,computers_accessories,44,4435.639999999999
2018-02-18,consoles_games,4,596.3
2018-02-18,construction_tools_construction,1,199.0
2018-02-18,cool_stuff,6,1302.95
2018-02-18,costruction_tools_garden,1,16.2
2018-02-18,drinks,1,47.49
2018-02-18,electronics,10,860.14
2018-02-18,fashion_bags_accessories,1,35.0
2018-02-18,fixed_telephony,1,290.0
2018-02-18,flowers,1,25.99
2018-02-18,food,2,84.87
2018-02-18,furniture_decor,10,742.62
2018-02-18,furniture_living_room,2,67.4
2018-02-18,garden_tools,3,2214.9
2018-02-18,health_beauty,22,1890.41
2018-02-18,home_confort,2,173.8
2018-02-18,home_construction,1,10.5
2018-02-18,housewares,14,861.8599999999999
2018-02-18,luggage_accessories,2,268.8
2018-02-18,market_place,1,49.9
2018-02-18,musical_instruments,4,626.45
2018-02-18,perfumery,9,817.57
2018-02-18,pet_shop,2,123.9
2018-02-18,sports_leisure,24,1336.08
2018-02-18,stationery,1,34.9
2018-02-18,tablets_printing_image,3,158.98000000000002
2018-02-18,telephony,12,377.69
2018-02-18,toys,5,663.79
2018-02-18,watches_gifts,6,1412.89
2018-02-19,art,1,48.9
2018-02-19,audio,2,350.0
2018-02-19,auto,7,776.7099999999999
2018-02-19,baby,10,920.25
2018-02-19,bed_bath_table,24,2255.2000000000003
2018-02-19,books_general_interest,3,154.9
2018-02-19,books_technical,2,94.9
2018-02-19,computers_accessories,55,5139.2999999999965
2018-02-19,consoles_games,3,282.8
2018-02-19,construction_tools_construction,3,957.6
2018-02-19,cool_stuff,6,557.63
2018-02-19,drinks,1,47.49
2018-02-19,electronics,12,211.05
2018-02-19,fashion_bags_accessories,2,86.9
2018-02-19,fashion_shoes,1,56.8
2018-02-19,food,3,225.70000000000002
2018-02-19,food_drink,1,54.0
2018-02-19,furniture_decor,16,1692.8700000000001
2018-02-19,garden_tools,1,120.0
2018-02-19,health_beauty,17,1435.9300000000003
2018-02-19,home_confort,1,89.9
2018-02-19,home_construction,1,95.2
2018-02-19,housewares,24,2474.630000000001
2018-02-19,industry_commerce_and_business,2,421.9
2018-02-19,kitchen_dining_laundry_garden_furniture,2,453.9
2018-02-19,luggage_accessories,3,189.77
2018-02-19,market_place,1,27.93
2018-02-19,musical_instruments,2,187.9
2018-02-19,office_furniture,1,399.9
2018-02-19,perfumery,6,381.67
2018-02-19,pet_shop,5,676.59
2018-02-19,small_appliances_home_oven_and_coffee,1,750.0
2018-02-19,sports_leisure,23,2457.25
2018-02-19,stationery,4,80.65
2018-02-19,tablets_printing_image,1,52.0
2018-02-19,telephony,14,605.5799999999999
2018-02-19,toys,5,398.59
2018-02-19,watches_gifts,15,1930.6800000000003
2018-02-20,air_conditioning,1,199.0
2018-02-20,auto,26,4306.610000000001
2018-02-20,baby,7,633.86
2018-02-20,bed_bath_table,14,1579.4100000000003
2018-02-20,books_general_interest,1,115.0
2018-02-20,computers_accessories,38,3778.9700000000003
2018-02-20,consoles_games,2,52.5
2018-02-20,construction_tools_construction,4,1930.4
2018-02-20,cool_stuff,12,2157.07
2018-02-20,costruction_tools_garden,1,198.0
2018-02-20,costruction_tools_tools,2,338.9
2018-02-20,electronics,13,568.4899999999999
2018-02-20,fashion_bags_accessories,8,764.0999999999999
2018-02-20,fashion_underwear_beach,1,59.9
2018-02-20,food,1,27.9
2018-02-20,furniture_decor,16,2629.77
2018-02-20,furniture_living_room,1,460.0
2018-02-20,garden_tools,3,350.29
2018-02-20,health_beauty,28,3456.0500000000006
2018-02-20,home_appliances_2,2,880.99
2018-02-20,home_confort,1,86.9
2018-02-20,home_construction,2,779.99
2018-02-20,housewares,18,1272.0300000000002
2018-02-20,kitchen_dining_laundry_garden_furniture,3,659.0
2018-02-20,luggage_accessories,1,26.99
2018-02-20,market_place,1,23.99
2018-02-20,musical_instruments,3,321.0
2018-02-20,perfumery,14,722.6
2018-02-20,pet_shop,4,468.9
2018-02-20,signaling_and_security,4,64.0
2018-02-20,small_appliances,3,440.34000000000003
2018-02-20,sports_leisure,31,2592.63
2018-02-20,stationery,6,434.69999999999993
2018-02-20,telephony,12,420.6700000000001
2018-02-20,toys,4,475.88
2018-02-20,watches_gifts,20,2759.8900000000003
2018-02-21,air_conditioning,1,79.99
2018-02-21,art,1,110.99
2018-02-21,audio,1,298.0
2018-02-21,auto,7,1114.8799999999999
2018-02-21,baby,8,562.3
2018-02-21,bed_bath_table,16,2047.5800000000002
2018-02-21,books_general_interest,1,115.0
2018-02-21,books_technical,1,30.0
2018-02-21,christmas_supplies,1,25.05
2018-02-21,computers_accessories,42,4546.96
2018-02-21,construction_tools_construction,2,193.2
2018-02-21,cool_stuff,11,1979.6700000000003
2018-02-21,costruction_tools_tools,2,59.8
2018-02-21,electronics,11,633.4399999999999
2018-02-21,fashion_bags_accessories,9,293.79999999999995
2018-02-21,food,2,47.39
2018-02-21,food_drink,1,149.0
2018-02-21,furniture_bedroom,1,179.0
2018-02-21,furniture_decor,24,1766.4000000000003
2018-02-21,furniture_mattress_and_upholstery,1,75.0
2018-02-21,garden_tools,4,215.70000000000002
2018-02-21,health_beauty,32,3048.0200000000004
2018-02-21,home_appliances,5,1264.92
2018-02-21,housewares,18,1537.64
2018-02-21,industry_commerce_and_business,1,138.0
2018-02-21,luggage_accessories,1,249.99
2018-02-21,market_place,1,79.9
2018-02-21,musical_instruments,1,1155.0
2018-02-21,perfumery,4,338.69000000000005
2018-02-21,small_appliances,2,318.9
2018-02-21,sports_leisure,23,1949.2200000000003
2018-02-21,stationery,13,759.06
2018-02-21,telephony,26,843.0300000000001
2018-02-21,toys,7,619.5
2018-02-21,watches_gifts,15,4288.68
2018-02-22,agro_industry_and_commerce,1,58.5
2018-02-22,air_conditioning,1,34.9
2018-02-22,auto,15,1247.9500000000003
2018-02-22,baby,9,1702.9800000000005
2018-02-22,bed_bath_table,22,1621.1000000000004
2018-02-22,computers_accessories,76,7466.7399999999925
2018-02-22,construction_tools_construction,4,251.8
2018-02-22,construction_tools_lights,5,249.95000000000002
2018-02-22,construction_tools_safety,1,390.19
2018-02-22,cool_stuff,7,1059.95
2018-02-22,electronics,18,362.7499999999999
2018-02-22,fashion_bags_accessories,3,188.9
2018-02-22,fashion_shoes,3,327.70000000000005
2018-02-22,fashion_underwear_beach,1,49.9
2018-02-22,food,2,55.8
2018-02-22,food_drink,1,53.4
2018-02-22,furniture_decor,27,2183.1800000000003
2018-02-22,furniture_mattress_and_upholstery,1,75.0
2018-02-22,garden_tools,9,439.22999999999996
2018-02-22,health_beauty,31,2968.07
2018-02-22,home_appliances,2,139.8
2018-02-22,home_confort,1,329.0
2018-02-22,home_construction,1,54.4
2018-02-22,housewares,14,1181.1000000000004
2018-02-22,industry_commerce_and_business,6,381.79999999999995
2018-02-22,luggage_accessories,2,169.9
2018-02-22,market_place,1,24.95
2018-02-22,perfumery,6,250.12000000000003
2018-02-22,pet_shop,3,231.98000000000002
2018-02-22,sports_leisure,31,2576.190000000001
2018-02-22,stationery,2,199.8
2018-02-22,tablets_printing_image,2,104.0
2018-02-22,telephony,15,683.47
2018-02-22,toys,4,248.57
2018-02-22,watches_gifts,15,2034.9
2018-02-23,agro_industry_and_commerce,2,824.0
2018-02-23,audio,1,175.0
2018-02-23,auto,14,1522.2400000000002
2018-02-23,baby,5,447.77
2018-02-23,bed_bath_table,27,2756.6000000000004
2018-02-23,books_imported,1,77.0
2018-02-23,computers_accessories,34,2890.110000000001
2018-02-23,consoles_games,2,1379.78
2018-02-23,construction_tools_construction,4,345.99
2018-02-23,cool_stuff,7,535.77
2018-02-23,costruction_tools_garden,1,19.8
2018-02-23,costruction_tools_tools,1,309.0
2018-02-23,diapers_and_hygiene,4,100.0
2018-02-23,drinks,1,47.49
2018-02-23,electronics,9,161.1
2018-02-23,fashion_bags_accessories,2,88.69
2018-02-23,fashion_male_clothing,1,187.2
2018-02-23,food,1,41.49
2018-02-23,furniture_decor,20,1654.1900000000005
2018-02-23,furniture_living_room,1,69.99
2018-02-23,garden_tools,7,978.5999999999999
2018-02-23,health_beauty,22,2185.31
2018-02-23,home_appliances,4,948.3
2018-02-23,home_appliances_2,2,226.98000000000002
2018-02-23,home_confort,3,479.97
2018-02-23,housewares,17,1490.44
2018-02-23,industry_commerce_and_business,2,158.0
2018-02-23,luggage_accessories,3,1148.0
2018-02-23,music,1,220.0
2018-02-23,musical_instruments,1,549.0
2018-02-23,office_furniture,1,118.9
2018-02-23,perfumery,6,838.69
2018-02-23,pet_shop,4,389.99
2018-02-23,sports_leisure,22,1983.1500000000003
2018-02-23,stationery,5,373.15000000000003
2018-02-23,telephony,7,210.73000000000002
2018-02-23,toys,5,163.78000000000003
2018-02-23,watches_gifts,6,2108.7
2018-02-24,air_conditioning,1,700.0
2018-02-24,art,1,110.99
2018-02-24,auto,10,1228.8300000000002
2018-02-24,baby,4,287.83000000000004
2018-02-24,bed_bath_table,13,1299.8600000000001
2018-02-24,books_technical,2,109.85000000000001
2018-02-24,cine_photo,1,130.0
2018-02-24,computers_accessories,19,2453.6900000000005
2018-02-24,consoles_games,2,1332.98
2018-02-24,cool_stuff,8,846.43
2018-02-24,costruction_tools_tools,3,368.79999999999995
2018-02-24,drinks,4,110.19
2018-02-24,electronics,9,540.79
2018-02-24,fashion_bags_accessories,7,845.27
2018-02-24,food_drink,1,40.8
2018-02-24,furniture_decor,11,900.61
2018-02-24,furniture_living_room,1,419.0
2018-02-24,garden_tools,6,904.8
2018-02-24,health_beauty,15,1523.4900000000002
2018-02-24,home_comfort_2,1,12.9
2018-02-24,home_construction,4,465.8
2018-02-24,housewares,16,1390.8
2018-02-24,industry_commerce_and_business,1,120.0
2018-02-24,market_place,2,104.85000000000001
2018-02-24,musical_instruments,2,571.99
2018-02-24,office_furniture,6,933.8900000000001
2018-02-24,perfumery,7,519.77
2018-02-24,pet_shop,1,89.7
2018-02-24,sports_leisure,17,2113.0800000000004
2018-02-24,stationery,1,39.99
2018-02-24,telephony,11,583.32
2018-02-24,toys,5,313.28999999999996
2018-02-24,watches_gifts,14,2551.79
2018-02-25,agro_industry_and_commerce,1,465.0
2018-02-25,auto,8,1024.38
2018-02-25,baby,8,815.5
2018-02-25,bed_bath_table,27,3063.65
2018-02-25,books_general_interest,1,225.0
2018-02-25,christmas_supplies,1,95.0
2018-02-25,computers_accessories,32,3771.7900000000013
2018-02-25,consoles_games,4,857.29
2018-02-25,construction_tools_lights,2,89.98
2018-02-25,cool_stuff,8,1449.38
2018-02-25,drinks,2,66.98
2018-02-25,electronics,13,909.29
2018-02-25,fashion_bags_accessories,3,279.79
2018-02-25,fashion_male_clothing,1,49.99
2018-02-25,fashion_shoes,1,199.7
2018-02-25,food,1,27.9
2018-02-25,food_drink,4,150.0
2018-02-25,furniture_decor,10,1155.9900000000002
2018-02-25,furniture_living_room,3,1380.0
2018-02-25,furniture_mattress_and_upholstery,1,44.7
2018-02-25,garden_tools,12,1049.3
2018-02-25,health_beauty,21,2625.2500000000005
2018-02-25,home_appliances,4,116.4
2018-02-25,home_comfort_2,2,25.8
2018-02-25,home_construction,1,69.9
2018-02-25,housewares,10,919.39
2018-02-25,kitchen_dining_laundry_garden_furniture,1,139.0
2018-02-25,musical_instruments,1,189.9
2018-02-25,office_furniture,7,1000.9300000000001
2018-02-25,perfumery,5,579.77
2018-02-25,pet_shop,6,454.0
2018-02-25,small_appliances,1,140.0
2018-02-25,sports_leisure,19,1614.13
2018-02-25,stationery,8,356.84999999999997
2018-02-25,telephony,13,458.49
2018-02-25,toys,2,219.0
2018-02-25,watches_gifts,12,1429.68
2018-02-26,agro_industry_and_commerce,1,25.0
2018-02-26,audio,1,175.0
2018-02-26,auto,13,1770.3700000000003
2018-02-26,baby,7,2713.4000000000005
2018-02-26,bed_bath_table,24,2262.9900000000007
2018-02-26,books_general_interest,1,49.0
2018-02-26,books_technical,3,120.9
2018-02-26,computers_accessories,57,4988.200000000003
2018-02-26,consoles_games,2,286.89
2018-02-26,construction_tools_construction,2,154.8
2018-02-26,construction_tools_safety,2,198.0
2018-02-26,cool_stuff,6,753.95
2018-02-26,drinks,1,47.49
2018-02-26,electronics,6,106.14999999999999
2018-02-26,fashion_bags_accessories,2,1709.98
2018-02-26,fashion_male_clothing,1,150.9
2018-02-26,food,2,78.31
2018-02-26,food_drink,4,121.23000000000002
2018-02-26,furniture_bedroom,1,185.0
2018-02-26,furniture_decor,25,1440.7799999999997
2018-02-26,furniture_living_room,1,109.97
2018-02-26,garden_tools,12,1106.3999999999999
2018-02-26,health_beauty,34,6133.749999999998
2018-02-26,home_appliances,3,78.85
2018-02-26,home_appliances_2,1,204.0
2018-02-26,home_confort,1,86.9
2018-02-26,home_construction,2,128.19
2018-02-26,housewares,15,1049.29
2018-02-26,kitchen_dining_laundry_garden_furniture,2,498.0
2018-02-26,musical_instruments,1,38.9
2018-02-26,office_furniture,7,1211.3
2018-02-26,perfumery,13,1226.7800000000002
2018-02-26,pet_shop,3,333.0
2018-02-26,signaling_and_security,2,174.0
2018-02-26,small_appliances,4,2076.75
2018-02-26,small_appliances_home_oven_and_coffee,1,750.0
2018-02-26,sports_leisure,26,4194.8
2018-02-26,stationery,2,96.9
2018-02-26,telephony,7,173.49
2018-02-26,toys,9,2444.88
2018-02-26,watches_gifts,18,3335.3700000000003
2018-02-27,agro_industry_and_commerce,1,412.0
2018-02-27,audio,2,350.0
2018-02-27,auto,14,1275.0399999999997
2018-02-27,baby,8,4469.79
2018-02-27,bed_bath_table,13,1226.0
2018-02-27,books_general_interest,1,117.5
2018-02-27,books_technical,2,104.0
2018-02-27,computers_accessories,61,5800.839999999999
2018-02-27,consoles_games,3,442.49
2018-02-27,construction_tools_construction,9,1057.9
2018-02-27,cool_stuff,5,645.86
2018-02-27,drinks,1,45.0
2018-02-27,electronics,13,396.80999999999995
2018-02-27,fashion_bags_accessories,4,293.8
2018-02-27,food,3,146.97
2018-02-27,furniture_bedroom,1,179.9
2018-02-27,furniture_decor,15,1504.8900000000003
2018-02-27,furniture_living_room,6,539.88
2018-02-27,garden_tools,19,1401.2000000000003
2018-02-27,health_beauty,34,4879.619999999998
2018-02-27,home_appliances,3,182.4
2018-02-27,home_appliances_2,2,346.0
2018-02-27,home_construction,11,685.0
2018-02-27,housewares,24,1886.4800000000007
2018-02-27,industry_commerce_and_business,1,584.4
2018-02-27,musical_instruments,1,35.9
2018-02-27,office_furniture,13,2030.3300000000004
2018-02-27,perfumery,2,218.0
2018-02-27,pet_shop,7,601.6800000000001
2018-02-27,small_appliances,2,418.9
2018-02-27,sports_leisure,27,2828.7400000000002
2018-02-27,stationery,16,1013.5799999999998
2018-02-27,telephony,10,280.58
2018-02-27,toys,8,739.5899999999999
2018-02-27,watches_gifts,15,2356.4900000000002
2018-02-28,agro_industry_and_commerce,5,1410.0
2018-02-28,air_conditioning,2,586.4
2018-02-28,art,1,110.99
2018-02-28,audio,1,22.9
2018-02-28,auto,11,1369.42
2018-02-28,baby,10,2361.4900000000002
2018-02-28,bed_bath_table,30,2977.4400000000014
2018-02-28,books_general_interest,1,115.0
2018-02-28,books_technical,1,56.0
2018-02-28,computers_accessories,44,4643.459999999999
2018-02-28,consoles_games,2,57.4
2018-02-28,construction_tools_construction,1,16.5
2018-02-28,construction_tools_lights,4,525.9
2018-02-28,cool_stuff,6,1652.67
2018-02-28,costruction_tools_garden,1,16.99
2018-02-28,electronics,17,866.9699999999999
2018-02-28,fashion_bags_accessories,6,668.98
